"status_id","text","screen_name","created_at","favorite_count","retweet_count"
1390674430251122688,"Wer das Klima schützt schützt die Freiheit Klimaschutz ist nicht einfach nur Umweltpolitik Es geht ums Ganze ErneuerbareEnergien müssen schneller ausgebaut werden Und wir brauchen eine Politik die Klimaschutz zum Kern jedes politischen Handelns macht KlimaschutzIstJetzt ","ABaerbock","2021-05-07 14:26:36",4342,427
1388454008684220416,"Solidarität heißt nicht nur angemessener Lohn sondern auch gute Arbeitsbedingungen in allen Branchen TagDerArbeit SolidaritaetIstZukunft ","ABaerbock","2021-05-01 11:23:26",5182,324
1388119749402431488,"Ich bin zutiefst bestürzt über die Geschehnisse in Israel Allen die bei dem Unglück geliebte Menschen verloren haben oder selbst zu Schaden gekommen sind gilt mein tiefes Mitgefühl ","ABaerbock","2021-04-30 13:15:12",1191,47
1387825514035941376,"Ob Klimaschutz oder CoronaPandemie die Herausforderungen unserer Zeit lassen sich nur europäisch lösen Mit EUKommissar ThierryBreton habe ich über eine schnellere Impfstoffproduktion in der EU gesprochen und darüber wie Nachhaltigkeit zum europäischen Erfolgsmodell wird ","ABaerbock","2021-04-29 17:46:01",1943,100
1387698070268354560,"Historische Entscheidung des BVerfG Klimaschutz schützt unsere Freiheit und die Freiheit unserer Kinder und Enkel Deshalb konkreter Auftrag für das Hier und Heute Klimaschutzgesetz jetzt überarbeiten Die nächsten Jahre sind entscheidend für konsequentes Handeln ","ABaerbock","2021-04-29 09:19:36",5160,524
1387693572573519872,"Was für furchtbare Ereignisse heute Nacht in PotsdamBabelsberg Mein tiefes Mitgefühl gilt den Angehörigen der Opfer den Bewohnerinnen Bewohnern und Mitarbeitenden im Oberlinhaus Ich bin in Gedanken bei ihnen","ABaerbock","2021-04-29 09:01:44",4422,143
1386591529557536768,"Der TschernobylJahrestag führt uns vor Augen wie riskant und gefährlich Atomkraft ist Umso wichtiger ist dass wir unsere Atomkraftwerke abschalten und ein Endlager für Atommüll finden Die Zukunft gehört den Erneuerbaren","ABaerbock","2021-04-26 08:02:36",12936,810
1386308909657427968,"Ich werbe für eine aktive Außenpolitik Die Lücke die durch die Passivität der Bundesregierung entstanden ist füllen nun Länder wie Russland und Türkei Es braucht gegenüber autoritären Kräften Dialog und Härte ","ABaerbock","2021-04-25 13:19:35",4080,296
1385562764006014976,"Wieder sind Menschen gestorben Wieder Trauer wieder ist von Unglück die Rede Mit einer flächendeckenden europäisch koordinierten Seenotrettung hätten wir sie retten können Danke an SOSMedGermany für Euren Einsatz ","ABaerbock","2021-04-23 11:54:40",4953,365
1385207421744947200,"Bidens Vorschlag ist ein ambitionierter KlimaschutzPlan Da sollte Europa die Hand reichen Ich werbe dafür dass wir eine transatlantische Allianz für Klimaneutralität begründen So kommen wir auf den GradPfad amp sichern unsere Wettbewerbsfähigkeit ","ABaerbock","2021-04-22 12:22:39",4119,325
1384458414668062720,"Ich gratuliere ArminLaschet zur Kanzlerkandidatur Ich setze auf einen fairen Wahlkampf um die Führung dieses Landes Und darum wer die nötigen Veränderungen energisch vorantreibt damit wir die Herausforderungen meistern Klimaschutz Digitalisierung Bildung Zusammenhalt","ABaerbock","2021-04-20 10:46:22",18292,598
1384073625926393856,"Ich freue mich dass Robert Habeck mich heute im Namen des Bundesvorstandes als Kanzlerkandidatin für diegruenen vorgeschlagen hat BTW B ","ABaerbock","2021-04-19 09:17:21",50281,3923
1383688746701262848,"Die CoronaPandemie hat furchtbares Leid verursacht Heute gedenke ich der vielen Menschen die dadurch ihr Leben verloren haben Und ich denke an die die trauernd zurückgeblieben sind Wir müssen alles tun um die Pandemie zu bekämpfen und die dritte Welle zu brechen ","ABaerbock","2021-04-18 07:47:59",2675,144
1383420039517282304,"Herzlichen Dank GrueneBBG dass ihr mich seit Jahren tragt Das ist großartig und gibt viel Kraft für die kommenden Monate Ich freue mich auf den gemeinsamen Wahlkampf mit euch allesistdrin dLdk ","ABaerbock","2021-04-17 14:00:14",6583,251
1382647448666013696,"Wir wollen wirksame Kindergrundrechte im Grundgesetz Der Vorschlag von UnionampSPD ist aber so schwach dass er hinter die UNKinderrechtskonvention und die Rechtsprechung des BVerfG zurückfällt So können wir nicht zustimmen Die BuReg muss nacharbeiten und Kinderrechte stärken ","ABaerbock","2021-04-15 10:50:14",2701,254
1381517308674375680,"Klimaneutralität ist eine Chance für unseren Industriestandort Spreche heute bei der HM mit Karl Haeusgen VDMAonline u Gunther Kegel ZVEIorg darüber wie wir es gemeinsam schaffen dass Made in Germany zukünftig nicht nur für Qualität sondern auch Nachhaltigkeit steht ","ABaerbock","2021-04-12 07:59:28",816,49
1379145555025264640,"Great news Congratulation UVjosaOsmaniPRKSU as president of Kosovo 
All the best for the future of your country from Germany ","ABaerbock","2021-04-05 18:54:58",366,25
1378653079348908032," Dortmund 
Mehmet Kubasik wird mit Jahren in seinem Kiosk durch Rechtsterroristen des NSU ermordet Drei Kindern wird ihr Vater genommen 

KeinVergessen heißt auch Rechtsextremismus gemeinsam die Stirn zu bieten Jeden Tag an jedem Ort ","ABaerbock","2021-04-04 10:18:02",1136,129
1378272151946530816,"Wir brauchen eine Politik die den Herausforderungen der Wirklichkeit gewachsen ist Unser Programmentwurf zur btw ist eine Einladung gemeinsam die Zukunft dieses Landes zu gestalten Welches Projekt ist Euch besonders wichtig allesistdrin ","ABaerbock","2021-04-03 09:04:22",1054,106
1375074872817242112,"Ich wünsche den Menschen in Belarus so sehr dass sie sicher und frei demonstrieren können und ihr mutiger Kampf für mehr Demokratie Menschenrechte und Rechtsstaatlichkeit Erfolg hat Der Druck auf das LukaschenkaRegime seitens der EU muss erhöht werden StandWithBelarus ","ABaerbock","2021-03-25 13:19:31",1001,94
1373581211189264384,"Rassismus ist eine menschenfeindliche Ideologie Eine Gefahr für Betroffene und unseren gesellschaftlichen Zusammenhalt Es braucht strukturelle Veränderungen und ein Demokratieförderungsgesetz um antirassistische Arbeit finanziell abzusichern InternationalerTagGegenRassismus","ABaerbock","2021-03-21 10:24:15",1776,202
1373318400445976576,"Das UFFUFF Regime ist dabei Gewalt gegen Frauen zu legalisieren Just nach Verbotsverfahren gegen d Opposition Das von Seiten der Bundesregierung mit einem lapidaren „falsches Signal“ abzutun ist das Gegenteil einer aktiven Außenpolitik 
 istanbulsoezlesmesi IstanbulKonvention ","ABaerbock","2021-03-20 16:59:56",822,105
1372846061694373888,"Klimaschutz Wirtschaft Bildung Soziales Verwaltung Europa – unser Land braucht eine Politik die den Herausforderungen der Wirklichkeit gewachsen ist Zur BTW machen wir konkrete Vorschläge damit ein gemeinsamer Aufbruch gelingt AllesIstDrin ","ABaerbock","2021-03-19 09:43:02",864,180
1371578908961820672,"Zehn Jahre Krieg in Syrien Jahre in denen Kinder alles alles verloren haben ihr Recht auf Schutz auf Bildung und vor allen Dingen ihr Recht auf Kindheit und eine Zukunft Deshalb unterstütze ich stcde Helft mit Bild teilen oder direkt spenden ","ABaerbock","2021-03-15 21:47:49",352,62
1371220104223031296,"Eigentlich die schönste Nachricht am heutigen Abend
Pforzheim Mannheim ltwbw ","ABaerbock","2021-03-14 22:02:03",4531,298
1371155466290610176,"Du hast mit gruenerlp einen fantastischen Wahlkampf gemacht liebe Anne Spiegel Herzlichen Glückwunsch zu diesem guten Ergebnis RheinlandPfalz hat damit eine noch stärkere Stimme für Familien und den Klimaschutz ltwrlp GRÜNmachtZukunft","ABaerbock","2021-03-14 17:45:12",474,35
1371155074089684992,"Ein starkes Ergebnis lieber Winfried Kretschmann und GrueneBW Herzlichen Glückwunsch zu diesem Wahlkampf und der erfolgreichen Regierungsarbeit Rückenwind für die BTWahl Jetzt freue ich mich auf fünf weitere Jahre konsequenten Klimaschutz ltwbw","ABaerbock","2021-03-14 17:43:39",1275,86
1370667398127308800,"„ Es gibt Kinder die hat es einfach hart getroffen und deren Lernrückstände sind sehr groß“
gt Welche Lernrückstände müssen nun aufgeholt werden
„Im Grunde genommen alles“

Wir brauchen einen Kinderrettungsfonds Jetzt 

 ","ABaerbock","2021-03-13 09:25:48",232,29
1369933719885189120," Jahre Fukushima Zeit innezuhalten und an die vielen Menschen zu denken die durch das Unglück zu Schaden gekommen sind oder ihr Leben verloren haben Es ist beruhigend dass Deutschland nächstes Jahr aus der Hochrisikotechnologie Atomkraft aussteigt ","ABaerbock","2021-03-11 08:50:25",706,99
1368870435572625408,"Danke BettinaJarasch Meine FemaleHero ist Carla Del Ponte die mit Entschiedenheit Kompetenz amp zugleich Empathie das internationale Strafrecht gerade auch bzgl Frauenrechten weiterentwickelt hat Ich nominiere mariawersig Luisamneubauer jagodamarinic Weltfrauentag","ABaerbock","2021-03-08 10:25:18",135,7
1368852121131565056,"geballterFeminismus Jetzt Sofort Immer Zeit für eine Regierung die Gleichberechtigung konsequent umsetzt Weltfrauentag ","ABaerbock","2021-03-08 09:12:32",477,58
1368821655645077504,"Die CoronaKrise hat gezeigt wie viel in puncto Gleichberechtigung noch zu tun ist Es braucht eine Politik die Strukturen verändert Schutz bietet amp Frauenrechte stärkt Zeit für eine Regierung die Gleichberechtigung konsequent umsetzt Weltfrauentag ","ABaerbock","2021-03-08 07:11:28",424,50
1368598296604930048,"Jesidinnen wie Salwa zeigen wie wahnsinnig stark Frauen sind Aber auch wie weit hart der weltweite Kampf für Frauenrechte noch ist 

Was die ISDaesh Männer Jesidinnen angetan haben ist die schlimmste Form von weltweiter Gewalt gegen Frauen 

Frauentag 
 ","ABaerbock","2021-03-07 16:23:55",164,36
1368261082830303232,"Wenn die Hälfte d Bevölkerung nicht gleichberechtigt beteiligt repräsentiert bezahlt wird ist die Demokratie nicht vollkommen Frauenrechte sind der Gradmesser für liberale Demokratien

Es braucht eine Politik die Strukturen verändert UFUFFC
Frauentag 
","ABaerbock","2021-03-06 18:03:57",1063,110
1367052674743558144,"Herzlichen Glückwunsch zu Jahre Frauenfußball in Potsdam und Jahre starke Frauen Ihr seid Vorbilder TurbinePotsdam einteameinwegeinziel ","ABaerbock","2021-03-03 10:02:10",113,8
1366656872699330560,"Danke für den starken Auftritt beim TVDuell lieber Winfried Kretschmann und viel mehr noch für die Tatkraft und Besonnenheit mit der du seit Jahren die erfolgreiche Regierungsarbeit der FraktionGruenBW prägst ltwbw 

 ","ABaerbock","2021-03-02 07:49:24",173,17
1365675047214579712,"„Wenn wir bis abends um sieben nicht wieder zu Hause sind fährst du zu Tante Annemarie“ 
Für all diejenigen die gerne mal „vergessen“ wie dankbar wir sein können in einem Rechtsstaat zu leben und was ein Leben in einer Diktatur bedeutet UFUFFC ","ABaerbock","2021-02-27 14:47:58",280,22
1365664591573843968,"Herzlichen Glückwünsch JanineWissler und SusanneHennig Viel Kraft im neuen Amt und ein gutes Händchen bei allem was ansteht Freuen uns auf eine faire politische Auseinandersetzung

PS Danke fürs gute Miteinander liebe katjakipping bei Kindern und beim Leben","ABaerbock","2021-02-27 14:06:26",1020,56
1364626118712700928,"Die Energiecharta ist ein Bremsklotz für die Energiewende Solange der Vertrag gilt müssen Staaten Angst vor Konzernklagen haben während Unternehmen die auf fossile Energien setzen mit Zukunftsvergessenheit Milliarden verdienen können ","ABaerbock","2021-02-24 17:19:54",357,60
1362707906861428736,"Wir müssen die Hintergründe rassistischer Taten lückenlos aufklären Aber vor allem müssen wir alles dafür tun solche Taten wie in Hanau zu verhindern SayTheirNames ","ABaerbock","2021-02-19 10:17:37",318,30
1361366841352978432,"Nachdem gestern keine Zeit für Schneebälle blieb jetzt aber 
Danke FidAReV für den neuen Literaturschneeball 
Er fliegt weiter an DuezenTekkal Mamaarbeitet katdro DFBFrauen janinakugel ","ABaerbock","2021-02-15 17:28:42",77,4
1361050854858633216,"Sturm amp Schneeregen aber man kann nicht einfach nach Hause ins Warme Denn das ist in KaraTepe Lesbos ein flattriges Zelt Und mittendrin Kinder Babys Alte Kranke Menschen Auch wenn es schon x gesagt wurde Die Geflüchteten müssen evakuiert werden Jetzt ","ABaerbock","2021-02-14 20:33:05",909,185
1360209863327047680,"Ich wünsche Gerlinde gute Besserung und ihr Winfried und der gesamten Familie viel Kraft","ABaerbock","2021-02-12 12:51:17",722,25
1360162266843348992,"Die Vorstellung dass weltweit ca Kinder kämpfen und schießen müssen statt spielen lernen und lachen zu können ist untragbar Kinder verdienen Liebe und Frieden statt Hass und Krieg Der Einsatz von Kinder als Soldaten muss gestoppt werden RedHandDay UNICEFgermany ","ABaerbock","2021-02-12 09:42:09",866,97
1358361936786821120,"Ich stehe an der Seite der unglaublich mutigen Menschen in Belarus Die Aufmerksamkeit für den Freiheitskampf darf nicht abbrechen Es braucht ein Ende der Gewalt und Konsequenzen für Lukaschenkos Verhalten StandWithBelarus","ABaerbock","2021-02-07 10:28:17",1305,119
1356658321114210304,"Das Urteil gegen Nawalny zeigt Das russische Regime ist meilenweit von Demokratie und Rechtsstaatlichkeit entfernt Anstatt den Giftanschlag aufzuklären wird das Opfer weggesperrt Dieses Urteil ist auch ein Appell an die BuReg außenpolitisch endlich Haltung zu zeigen ","ABaerbock","2021-02-02 17:38:43",1478,164
1355483890077589504,"Gut wenn endlich auch Teile d Union MarkusSoeder einsehen dass der Markt gerade in einer Pandemie nicht alles regelt So wie wir im letzten Frühjahr Pandemiewirtschaft für Masken Beatmungsgeräte vorgeschlagen haben ist heute Notimpfstoffwirtschaft das Gebot d Stunde ","ABaerbock","2021-01-30 11:51:57",840,91
1354745884953747456,"Der Mord an Walter Lübcke hat uns alle erschüttert Er wurde aus menschenfeindlichen rechtsextremen Motiven ermordet So klar das Urteil für den Mörder ist so klar muss die politische Aufarbeitung weiter gehen","ABaerbock","2021-01-28 10:59:23",591,56
1354487796879257600,"Mich lässt die heutige Gedenkstunde im Bundestag zum HolocaustGedenktag für die Opfer des Nationalsozialismus kaum los Diese unglaublich bewegenden Worte von ChaKnobloch – wie sie sagt „ich hatte meine Heimat verloren“ ","ABaerbock","2021-01-27 17:53:50",407,57
1354363340810833920,"Jedes Kind hat ein Recht auf Bildung auch in einer Pandemie Dafür braucht es jetzt einen Bildungsschutzschirm der sicherstellt dass kein Kind abgehängt wird 
","ABaerbock","2021-01-27 09:39:17",306,65
1353112526565814272,"Wie dankbar können wir angesichts d Bilder aus StPetersburg mit jeder Faser unseres Körpers sein in einer stabilen Demokratie zu leben 

Für mich ist nicht nur der Mut dieser Menschen trotz d autoritären Gewalt für Freiheit auf die Straße zu gehen so unbeschreiblich ","ABaerbock","2021-01-23 22:49:00",745,83
1352656769722548224,"Spannender Austausch heute mit vielen engagierten Bündnisgrünen aus unseren ostdeutschen Landes und Kreisverbänden Freue mich sehr auf den Wahlkampf mit euch btw ","ABaerbock","2021-01-22 16:37:59",142,11
1352169033148334080,"Was für ein anderes Aufstehen wenn im Radio nicht lauter neue TrumpGruselakte gemeldet werden sondern
Rückkehr zum Klimaabkommen 
zur WHO Bau der Mauer Rechtsgrundlage entzogen umstrittene Pipeline aus Kanada gestoppt
WirHabenEsInDerHand
PolitikMachtDenUnterschied ","ABaerbock","2021-01-21 08:19:54",2088,194
1351827045366566912,"Heute ist ein guter Tag für Demokratie und die Zukunft der transatlantischen Beziehungen Im globalen Systemwettbewerb stehen die USA nun wieder als starke Verteidiger freiheitlichdemokratischer Werte an der Seite Europas InaugurationDay","ABaerbock","2021-01-20 09:40:58",1311,93
1350396220796235776,"Glückwunsch an ArminLaschet zur erfolgreichen Wahl als Parteivorsitzender Es wird ein spannender politischer Wettbewerb um die Frage welche Kraft unser Land mutig entschlossen mit neuem Schwung aus der Krise führt cdupt","ABaerbock","2021-01-16 10:55:22",1388,90
1349645124406562816,"Made in Germany muss zukünftig nicht nur für Qualität und Innovation stehen sondern auch für Klimaverträglichkeit und Nachhaltigkeit Die ökologische Transformation ist die Grundlage dafür dass Deutschland auch in Zukunft ein innovativer Industriestandort bleibt ","ABaerbock","2021-01-14 09:10:47",1432,107
1349483336507543552," Das Unwahrscheinliche möglich machen 
HolsteinKiel FCBayern 
DFBPokal KSVFCB","ABaerbock","2021-01-13 22:27:54",1861,116
1349280953282256896,"Dass mit russischen Geldern eine Stiftung unter dem Deckmantel des Klimaschutz finanziert wird die der Fertigstellung von NordStream dient ist einfach ungeheuerlich Umwelt und außenpolit Maßstäbe sind hier komplett verrutscht Die PipelineStiftung muss gestoppt werden ","ABaerbock","2021-01-13 09:03:42",1076,208
1348745066769215488,"Nicht gut Statt aus der Corona Situation zu lernen in Zukunft das Kindeswohl „vorrangig zu berücksichtigen will die Groko nun MinimalKompromiss bei Kinderrechte n im Grundgesetz UNKinderrechtskonvention UFEAUFFAGrundrechteCharta müssten Maßstab sein

BuildBackBetter ","ABaerbock","2021-01-11 21:34:17",281,38
1347142392563048448,"Mehr als neue Corona Infektionen und noch immer müssen viele zur Arbeit ins Großraumbüro obwohl es anders ginge In dieser Phase der Pandemie sollten überall wo möglich Menschen im Homeoffice arbeiten dürfen Hier braucht es klare Ansagen der Bundesregierung ","ABaerbock","2021-01-07 11:25:49",2103,223
1346955030511800320,"Vier Jahre Trump u der heutige Angriff auf das Herz der amerikanischen Demokratie zeigen Rechtspopulisten an der Macht entzaubern sich nicht Sie nutzen die Macht um die Demokratie ihre Institutionen von innen auszuhöhlen um sie dann aktiv zu bekämpfen CapitolHill","ABaerbock","2021-01-06 23:01:19",2283,236
1346461525440155648,"Starker gemeinsamer Aufschlag von DGB Chef Reiner Hoffmann und Robert Habeck dazu dass wir jetzt nicht sparen sondern in Krisenbekämpfung den sozialökologische Umbau des Landes investieren müssen 

","ABaerbock","2021-01-05 14:20:18",101,16
1345342593702518784,"Politischer Rutsch ins neue Jahr 
Sonntag Uhr 

Hier UFUFFCanmelden und dabei sein ","ABaerbock","2021-01-02 12:14:04",102,10
1344822355407867904,"Auf ein heilsames neues Jahr UF
Auf dass wir Dinge von jetzt an wirklich besser machen Beim Klimaschutz dem Miteinander amp an UFEAUFFA Außengrenzen
Tausende nicht nur in Krankenhäusern zeigen Unser Land könnte so viel mehr wenn Politik den Rahmen richtig setzt BuildBackBetter","ABaerbock","2021-01-01 01:46:49",1458,92
1338768285849034752,"Die Industrie ist das Rückgrat unseres Wohlstands Sie bleibt es nur mit Zukunftsinvestitionen Nutzen wir die Chance des europ GreenDeal Die Märkte der Zukunft sind klimaneutral Spreche darüber gleich handelsblatt IndustrieGipfel neben peteraltmaier GrosseEntrupVCI uvm","ABaerbock","2020-12-15 08:50:07",194,20
1338741708624891904,"Ebenfalls herzlichen Glückwunsch liebe RenateKuenast UFA 
Mit diesem wunderschönen GeburtstagsHimmel kann unser nächstes Jahr ja nur gut werden UF ","ABaerbock","2020-12-15 07:04:30",378,6
1337026166885134336,"Am tagdermenschenrechte Hoffnung tragen für Kinder in Syrien Denn Kinder haben ein Recht auf Schutz amp Kindheit aber noch immer leiden Millionen unter den Folgen des furchtbaren Krieges Gemeinsam helfen mit stcde brigitteonline SchalfuersLeben ","ABaerbock","2020-12-10 13:27:33",78,7
1336919784252960768,"Unfassbares Leid unfassbar starke Frauen Danke HawarHelp DuezenTekkal dass ihr mit dem Film „JIYAN Die vergessenen Opfer des IS“ den Jesidinnen eine Stimme gebt ","ABaerbock","2020-12-10 06:24:49",102,9
1336677459060805632,"BuildBackBetter darf nicht nur Leitspruch von UN und BidenHarris sein–es muss auch zu unserem Leitmotiv werden Statt Status quo in einem Grey Deal zu zementieren brauchen wir auch inUFEUFEAeinen Green Deal einen Stufenplan u Perspektive über den Impfstoff hinaus Generaldebatte ","ABaerbock","2020-12-09 14:21:55",431,44
1335555270030798848,"Rundfunkbeitrag SachsenAnhalt Es gibt Punkte an denen man sich klar entscheiden muss Dass die Spitze der BundesCDU bei so einer zentralen Frage nicht mit Inbrunst hinter dem öffentlichrechtlichen Rundfunk und dem Beschluss aller MPs steht erschreckt mich sehr ","ABaerbock","2020-12-06 12:02:44",494,63
1334522594826055680,"Glückwunsch und Hochachtung vor Nasrin Sotoudeh Bryan Stevenson AlesBialiatski amp Lottie Cunningham Wren zum Alternativen Nobelpreis Was für ein Mut unter Einsatz des eigenen Wohlergehens und Lebens für Menschenrechte und Freiheit einzustehen alternativernobelpreis","ABaerbock","2020-12-03 15:39:15",129,15
1331537876010602496,"Täglich erleben Frauen und Mädchen Gewalt oft da wo sie sicher sein sollten zu Hause Wir brauchen einen gesetzlich garantierten Rechtsanspruch auf Schutz für Frauen und Mädchen weltweit Hier unser Appell Frauen schützen TagGegenGewaltAnFrauen ","ABaerbock","2020-11-25 09:59:03",336,43
1330551990749966336,"Stolz wie Bolle auf unser neues Grundsatzprogramm Leidenschaftliche Debatten mit Herz amp Verstand so haben wir unser Wertefundament für das nächste Jahrzehnt geschaffen Was für eine Arbeit von so vielen Danke dass wir gemeinsam diesen Parteitag digital gewagt haben dbdk ","ABaerbock","2020-11-22 16:41:29",1036,79
1330095832700477440,"dbdk Bei allen leidenschaftlichen Debatten eint uns d unbedingte Wille das Ziel die Klimakatastrophe so weit wie möglich zu verhindern Heißt ParisAbkommen umsetzen Freue mich dass wir das jetzt in dieser gemeinsam geeinten Textpassage deutlich machen
grad 
","ABaerbock","2020-11-21 10:28:53",1187,142
1329903958014496768,"Wir müssen endlich das Wohlergehen der Menschen in den Mittelpunkt unseres Wirtschaftssystems stellen statt der Gewinnmaximierung Einzelner Es ist Zeit unsere Marktwirtschaft in eine sozialökologische Marktwirtschaft umzubauen dbdk ","ABaerbock","2020-11-20 21:46:26",1771,169
1329744981079285760,"Beeindruckende Frau beeindruckendes Buch und Mahnung an uns alle den kleinen Alan Kurdi und unsere Verantwortung nicht zu vergessen „Erinnern Sie sich wie Sie sich gefühlt und wie Sie gehandelt haben als Sie das Foto von meinem Neffen gesehen haben Tun Sie es wieder“ ","ABaerbock","2020-11-20 11:14:43",50,1
1327272873606656000,"„Schulen müssen offen bleiben“ reicht nicht – es müssen auch die Voraussetzungen dafür geschaffen werden dass alle Kinder lernen können Nötig ist deswegen eine strukturelle u finanzielle Unterstützung der Schulenamp Kinder gerade auch bei Quarantäne UFUFFC

","ABaerbock","2020-11-13 15:31:27",273,34
1326508968236212224,"Unglaubliche Strafrechtsverschärfungen in Belarus um friedliche Demonstranten zu inhaftieren und im wahrsten Sinne des Wortes mundtot zu machen Die EU muss auf allen Ebenen aktiv werden gerade auch ggü dem Kreml d diese massiven Menschenrechtsverletzungen stützt ","ABaerbock","2020-11-11 12:55:58",187,37
1325933608226447360,"Wir holen alle unsere Wintermäntel raus und auf Lesbos finden Kinder zitternd vor Kälte nicht in den Schlaf Es ist einfach so eine komplette Schande dass d Menschen aus diesem katastrophalen Lager noch immer nicht evakuiert und auf verschiedene EUStaaten verteilt wurden ","ABaerbock","2020-11-09 22:49:41",1543,313
1325741875949678592,"Herzlichen Glückwunsch Alex Meier neuer Oberbürgermeister in Göppingen Und damit jüngster Grüner Oberbürgermeister in Deutschland 
allworldisgreen","ABaerbock","2020-11-09 10:07:48",579,19
1325216276873154560,"Unfassbar Nach Chemnitz und Heidenau nun Leipzig Die Polizei und damit das staatliche Gewaltmonopol weicht zurück und lässt PandemieLeugner darunter zahlreiche Neonazis gewähren Das muss auf allen Ebenen aufgeklärt werden Auch d Bundesinnenminister ist gefragt le ","ABaerbock","2020-11-07 23:19:16",6231,770
1325123796655730688,"Was für eine befreiende Nachricht Election Electionresults 

","ABaerbock","2020-11-07 17:11:47",1657,47
1325013811485609984,"Die Klimakrise bewältigen wir nur gemeinsam 
Großartig dass sportsforfuture nun auch den DFB mit an Bord hat Begrünte Stadien sehen auch viel schöner aus UF ","ABaerbock","2020-11-07 09:54:44",121,7
1324735459042406400,"Endlich 
Belarus belarusfreedom ","ABaerbock","2020-11-06 15:28:40",399,21
1324075695656607744,"Was für ein Tag Auch wenn die Nerven strapaziert sind Die Wahl ist erst beendet wenn alle Stimmen ausgezählt sind Wir brauchen Geduld und eine gemeinsame 
Stimme in der EU Voreilige Gratulationen verhöhnen die Rechte der Wählerinnen Elections ElectionDay","ABaerbock","2020-11-04 19:47:00",510,20
1324024563307585536,"Nov Tausende Potsdamerinnen forderten freie WahlenLetztlich zwang die Friedliche Revolution d Diktatur in die Knie Ab heute wird vor Ort eindrucksvoll daran erinnert Macht demütig was viele friedliche Menschen amp freie Wahlen erreichen können belarus ElectionDay ","ABaerbock","2020-11-04 16:23:49",137,14
1323976053589741568,"Extrem wichtige Initiative aus dem Bundestag zur aktiven Unterstützung der mutigen Menschen in Belarus die sich seit Wochen trotz massiver Gewalt durch das Regime friedlich für Demokratie Menschenrechte freie Wahlen einsetzen 
Danke ManuelSarrazin JoWadephul NielsAnnen ","ABaerbock","2020-11-04 13:11:04",72,9
1323952965904932864,"Hope
Es bleibt so spannend 
Biden überholt Trump in Wisconsin holt in Michigan auf Auszählung in Großstädten wie Detroit verzögert PA stockt weiter bei Auszählung Vorsprung Trump wobei auch dort ua Philadelphia Pittsburg nicht ausgezählt sind ElectionDay ","ABaerbock","2020-11-04 11:39:19",175,8
1323932616714678272,"Jede Stimme muss gezählt werden auch wenn es dauert Das ist Grundlage von Demokratie Es ist nicht an Trump sich zum Sieger zu erklären Die demokratischen Institutionen müssen nun beweisen dass sie stärker sind als Trumps Willkür
USA ElectionNight ","ABaerbock","2020-11-04 10:18:27",691,41
1323869475905642496,"Start in d Tag d Ungewissheit Wünsche mir für die UFFAUFFGesellschaft die so tief zerrissen ist Weg zur Heilung der Wunden Fürs transatl Verhältnis eine gute Zukunft Chance dafür ist noch offen Aber Demokratie braucht Geduld es ist die Std d Institutionen USA ElectionNight","ABaerbock","2020-11-04 06:07:34",283,14
1323533454877839360,"Der islamistische Terror zielt auf unsere liberale Demokratie und unsere vielfältige Gesellschaft Wir müssen gegen diese Gewalt und Menschenfeindlichkeit gemeinsam europäisch vorgehen entschlossen und geschlossen 
Paris Dresden Nizza Wien","ABaerbock","2020-11-03 07:52:20",596,54
1323519975672418304,"Was für eine furchtbare Nacht in Wien Ich denke voller Mitgefühl an die Toten die Verletzten und ihre Angehörigen","ABaerbock","2020-11-03 06:58:46",851,36
1323230356590546944,"Syrische Kinder sind den Folgen von Krieg und Flucht ungeschützt ausgesetzt Doch sie haben ein Recht auf Schutz ein Recht auf Kindheit und Zukunft Deswegen unterstütze ich die Aktion SchalfuersLeben von stcde amp brigitteonline hoffnungtragen
","ABaerbock","2020-11-02 11:47:56",63,5
1322882863298170880,"Es schmerzt mich immer wieder so aufs Neue dass unser eigentlich so kraftvolles Europa beim gemeinsames Schutz von Geflüchteten an so vielen Stellen versagt
 ","ABaerbock","2020-11-01 12:47:07",280,25
1322501807449481216," DFB hebt FrauenFußballVerbot auf Ex Nationalspielerinnen erinnern daran wie viel Fußballerinnen auch danach aushalten mussten Kaffeeservice „Aber wie Frauen nun mal sind lassen sie sich auch nicht von ihrem Weg abbringen“

strukturelleDiskriminierung ","ABaerbock","2020-10-31 11:32:56",92,9
1322192495917342720,"Sexueller Kindesmissbrauch geschieht täglich Deswegen ist der eingebrachte Gesetzentwurf zur Bekämpfung sexualisierter Gewalt gegen Kinder essentiell aber er kann nur der Anfang sein Wir müssen Kinder noch besser schützen das sind wir ihnen schuldig ","ABaerbock","2020-10-30 15:03:50",300,25
1322065790636593152,"Wir erreichen die Klimaziele nur wenn wir die Erneuerbaren massiv ausbauen Die EEGNovelle der GroKo ist aber nicht mehr als ein Reförmchen Wir brauchen mehr Solar Wind und Bürgerenergie Wir brauchen ein starkes Sprungbrett für die Energiewende
","ABaerbock","2020-10-30 06:40:21",654,79
1321775155325132800,"Entsetzliche Nachrichten aus Nizza Die Tat die Brutalität der Hass sind schockierend Ich bin in Gedanken bei unseren französischen Freundinnen und Freunden Wir müssen gemeinsam unsere offene Gesellschaft gegen ihre Feinde verteidigen ","ABaerbock","2020-10-29 11:25:29",697,102
